zip,city,pop,state,loc
31201,HUBER,31882,GA,"[-83.598686, 32.84386]"
31204,MACON,38186,GA,"[-83.676634, 32.842393]"
31206,WILSON AIRPORT,42528,GA,"[-83.682303, 32.780758]"
31210,MACON,31255,GA,"[-83.745537, 32.892565]"
31211,MACON,16668,GA,"[-83.602062, 32.886905]"
31301,ALLENHURST,3075,GA,"[-81.618577, 31.774059]"
31302,BLOOMINGDALE,3297,GA,"[-81.308465, 32.117654]"
31303,CLYO,400,GA,"[-81.30857, 32.512646]"
31304,CRESCENT,2362,GA,"[-81.389219, 31.49675]"
31305,DARIEN,3067,GA,"[-81.431175, 31.382574]"
31308,ELLABELL,1309,GA,"[-81.498302, 32.127304]"
31309,FLEMING,548,GA,"[-81.423165, 31.864477]"
31312,GUYTON,4025,GA,"[-81.389593, 32.31399]"
31313,HINESVILLE,42962,GA,"[-81.607214, 31.851296]"
31314,FORT STEWART,0,GA,"[-81.440489, 31.979085]"
31316,LUDOWICI,6139,GA,"[-81.745315, 31.770477]"
31319,MERIDIAN,672,GA,"[-81.423915, 31.411068]"
31320,MIDWAY,4486,GA,"[-81.390897, 31.801803]"
31321,PEMBROKE,6571,GA,"[-81.553341, 32.157088]"
31322,POOLER,4036,GA,"[-81.251958, 32.114931]"
31323,RICEBORO,1737,GA,"[-81.467134, 31.735696]"
31324,RICHMOND HILL,7455,GA,"[-81.294026, 31.896152]"
31326,RINCON,14502,GA,"[-81.287777, 32.235632]"
31327,SAPELO ISLAND,120,GA,"[-81.267933, 31.421948]"
31328,TYBEE ISLAND,3106,GA,"[-80.850938, 32.006797]"
31329,STILLWELL,6761,GA,"[-81.326435, 32.4121]"
31331,TOWNSEND,2413,GA,"[-81.418204, 31.567339]"
31401,SAVANNAH,37544,GA,"[-81.102394, 32.067631]"
31404,STATE COLLEGE,33927,GA,"[-81.068704, 32.044178]"
31405,SAVANNAH,28739,GA,"[-81.124192, 32.039119]"
31406,SAVANNAH,34024,GA,"[-81.097893, 31.988993]"
31407,PORT WENTWORTH,2883,GA,"[-81.162891, 32.148075]"
31408,GARDEN CITY,12548,GA,"[-81.168181, 32.109245]"
31409,SAVANNAH,3509,GA,"[-81.158371, 32.002104]"
31410,SAVANNAH,15808,GA,"[-80.983859, 32.016188]"
31411,SAVANNAH,4707,GA,"[-81.038074, 31.926801]"
31419,M M,32901,GA,"[-81.177387, 31.985149]"
31501,OKEFENOKEE,33068,GA,"[-82.364512, 31.219686]"
31510,ALMA,9566,GA,"[-82.4633, 31.546525]"
31512,AMBROSE,2853,GA,"[-82.997637, 31.536712]"
31513,BAXLEY,14099,GA,"[-82.348643, 31.783663]"
31516,BLACKSHEAR,9612,GA,"[-82.261708, 31.293063]"
31518,BRISTOL,996,GA,"[-82.249594, 31.40278]"
31519,BROXTON,2915,GA,"[-82.904954, 31.648426]"
31520,GLYNCO,21343,GA,"[-81.493045, 31.169652]"
31522,SAINT SIMONS ISL,12924,GA,"[-81.382421, 31.16916]"
31525,BRUNSWICK,27079,GA,"[-81.511365, 31.230411]"
31527,JEKYLL ISLAND,1150,GA,"[-81.41281, 31.074049]"
31532,DENTON,1457,GA,"[-82.720146, 31.745842]"
31533,DOUGLAS,19607,GA,"[-82.846468, 31.497287]"
31537,FOLKSTON,6486,GA,"[-82.011617, 30.850838]"
31539,HAZLEHURST,10577,GA,"[-82.590947, 31.860569]"
31542,HOBOKEN,3481,GA,"[-82.183847, 31.183777]"
31543,HORTENSE,968,GA,"[-81.959561, 31.319949]"
31544,JACKSONVILLE,905,GA,"[-82.975003, 31.848079]"
31545,JESUP,17180,GA,"[-81.88706, 31.604326]"
31548,KINGSLAND,8781,GA,"[-81.707483, 30.797681]"
31549,LUMBER CITY,2036,GA,"[-82.707312, 31.925124]"
31550,MANOR,794,GA,"[-82.574173, 31.108829]"
31551,MERSHON,365,GA,"[-82.216995, 31.478279]"
31552,MILLWOOD,500,GA,"[-82.644148, 31.250566]"
31553,NAHUNTA,3158,GA,"[-81.972212, 31.182652]"
31554,NICHOLLS,3615,GA,"[-82.603207, 31.449812]"
31555,ODUM,2851,GA,"[-81.994301, 31.699916]"
31557,PATTERSON,2355,GA,"[-82.127444, 31.390338]"
31558,SAINT MARYS,15655,GA,"[-81.565211, 30.773467]"
31560,SCREVEN,2325,GA,"[-82.039742, 31.516846]"
31563,SURRENCY,1643,GA,"[-82.198218, 31.648931]"
31565,WAVERLY,331,GA,"[-81.56967, 31.042672]"
31566,WAYNESVILLE,3248,GA,"[-81.803928, 31.244792]"
31567,WEST GREEN,1940,GA,"[-82.756417, 31.592271]"
31568,WHITE OAK,892,GA,"[-81.808237, 31.034037]"
31569,WOODBINE,4508,GA,"[-81.678313, 30.943692]"
31601,CLYATTVILLE,32232,GA,"[-83.277166, 30.810578]"
31602,BEMISS,32292,GA,"[-83.273299, 30.890268]"
31620,ADEL,9661,GA,"[-83.421346, 31.125143]"
31622,ALAPAHA,1675,GA,"[-83.21321, 31.394027]"
31624,AXSON,912,GA,"[-82.731945, 31.303455]"
31625,BARNEY,895,GA,"[-83.521934, 31.007424]"
31626,BOSTON,2808,GA,"[-83.797085, 30.785547]"
31629,DIXIE,1462,GA,"[-83.67918, 30.772213]"
31630,DU PONT,502,GA,"[-82.855518, 30.999996]"
31631,FARGO,560,GA,"[-82.580056, 30.716587]"
31632,HAHIRA,6921,GA,"[-83.357366, 30.941593]"
31634,COGDELL,5098,GA,"[-82.743103, 31.044991]"
31635,LAKELAND,4289,GA,"[-83.088859, 31.038107]"
31636,LAKE PARK,4491,GA,"[-83.175293, 30.690615]"
31637,LENOX,1993,GA,"[-83.448135, 31.266405]"
31638,MORVEN,3416,GA,"[-83.449796, 30.893733]"
31639,NASHVILLE,8396,GA,"[-83.231946, 31.207379]"
31641,NAYLOR,1110,GA,"[-83.122368, 30.89846]"
31642,PEARSON,3590,GA,"[-82.859096, 31.310583]"
31643,QUITMAN,8028,GA,"[-83.556748, 30.779699]"
31645,RAY CITY,1859,GA,"[-83.214283, 31.08247]"
31646,SAINT GEORGE,2010,GA,"[-82.083367, 30.559161]"
31647,SPARKS,1772,GA,"[-83.447586, 31.178984]"
31648,STATENVILLE,1269,GA,"[-82.979863, 30.725503]"
31649,STOCKTON,1242,GA,"[-83.013944, 31.022865]"
31650,WILLACOOCHEE,1704,GA,"[-83.044931, 31.345481]"
31701,ALBANY,25698,GA,"[-84.161923, 31.567783]"
31704,MARINE CORPS LOG,1306,GA,"[-84.050812, 31.550099]"
31705,BRIDGEBORO,35997,GA,"[-84.090089, 31.550851]"
31707,ALBANY,36439,GA,"[-84.211834, 31.578908]"
31709,GEORGIA SOUTHWES,23590,GA,"[-84.224729, 32.07077]"
31711,ANDERSONVILLE,984,GA,"[-84.10101, 32.129907]"
31712,ARABI,1349,GA,"[-83.72856, 31.862923]"
31713,ARLINGTON,1402,GA,"[-84.72572, 31.445597]"
31714,ASHBURN,6047,GA,"[-83.660775, 31.705877]"
31715,ATTAPULGUS,3131,GA,"[-84.486008, 30.750639]"
31716,BACONTON,2566,GA,"[-84.11345, 31.387804]"
31717,BAINBRIDGE,17739,GA,"[-84.573975, 30.897865]"
31723,BLAKELY,8405,GA,"[-84.935285, 31.371854]"
31724,BLUFFTON,799,GA,"[-84.877175, 31.556189]"
31725,BRINSON,2877,GA,"[-84.667112, 30.960957]"
31726,BRONWOOD,1075,GA,"[-84.359389, 31.821591]"
31728,CAIRO,15393,GA,"[-84.196246, 30.892462]"
31729,CALVARY,1442,GA,"[-84.32267, 30.747036]"
31730,CAMILLA,9207,GA,"[-84.229683, 31.219915]"
31733,CHULA,2425,GA,"[-83.550864, 31.543855]"
31734,CLIMAX,1764,GA,"[-84.443217, 30.85731]"
31735,COBB,881,GA,"[-83.958087, 31.961708]"
31736,COLEMAN,359,GA,"[-84.874471, 31.656831]"
31737,COLQUITT,6277,GA,"[-84.730896, 31.161871]"
31738,COOLIDGE,1970,GA,"[-83.875245, 30.985908]"
31740,CUTHBERT,5708,GA,"[-84.788874, 31.769073]"
31741,DAMASCUS,1534,GA,"[-84.720047, 31.341528]"
31742,GRAVES,8731,GA,"[-84.430782, 31.759846]"
31743,DE SOTO,112,GA,"[-84.027101, 31.950186]"
31744,DOERUN,1738,GA,"[-83.925316, 31.313647]"
31745,DONALSONVILLE,7468,GA,"[-84.887024, 30.981801]"
31746,EDISON,1711,GA,"[-84.745626, 31.564979]"
31749,ENIGMA,2223,GA,"[-83.355157, 31.373599]"
31750,FITZGERALD,16245,GA,"[-83.249534, 31.724769]"
31751,FORT GAINES,2565,GA,"[-85.039375, 31.646353]"
31754,GEORGETOWN,1415,GA,"[-85.071137, 31.884763]"
31756,HARTSFIELD,285,GA,"[-83.970364, 31.217316]"
31759,IRON CITY,1542,GA,"[-84.796632, 30.994728]"
31760,IRWINVILLE,1887,GA,"[-83.401708, 31.654238]"
31761,JAKIN,1918,GA,"[-84.994845, 31.175064]"
31762,LEARY,1017,GA,"[-84.509486, 31.505924]"
31763,LEESBURG,14641,GA,"[-84.159263, 31.681161]"
31764,LESLIE,1273,GA,"[-84.07834, 31.953952]"
31765,MEIGS,1705,GA,"[-84.082375, 31.062536]"
31766,MORGAN,883,GA,"[-84.617798, 31.556557]"
31767,SPRINGVALE,850,GA,"[-85.057251, 31.823432]"
31768,MOULTRIE,34351,GA,"[-83.764089, 31.179244]"
31770,NEWTON,3615,GA,"[-84.441107, 31.313426]"
31771,NORMAN PARK,301,GA,"[-83.94044, 31.069128]"
31772,OAKFIELD,149,GA,"[-83.97059, 31.779768]"
31773,OCHLOCKNEE,2665,GA,"[-84.0326, 30.959407]"
31774,OCILLA,5784,GA,"[-83.256542, 31.592944]"
31775,OMEGA,2154,GA,"[-83.593936, 31.360432]"
31777,PARROTT,886,GA,"[-84.501152, 31.872016]"
31778,PAVO,3573,GA,"[-83.740856, 30.940142]"
31779,PELHAM,7123,GA,"[-84.156367, 31.127233]"
31780,PLAINS,3377,GA,"[-84.358638, 32.033908]"
31781,POULAN,3119,GA,"[-83.761554, 31.467206]"
31783,REBECCA,630,GA,"[-83.523478, 31.797921]"
31784,SALE CITY,1379,GA,"[-84.042195, 31.260004]"
31786,SHELLMAN,1900,GA,"[-84.616616, 31.743407]"
31787,SMITHVILLE,1570,GA,"[-84.227066, 31.884692]"
31789,SUMNER,1125,GA,"[-83.724463, 31.53925]"
31790,SYCAMORE,2026,GA,"[-83.606363, 31.655329]"
31791,SYLVESTER,9573,GA,"[-83.860731, 31.539268]"
31792,THOMASVILLE,28319,GA,"[-83.969616, 30.838543]"
31794,ABAC,27906,GA,"[-83.498867, 31.451722]"
31795,TY TY,2513,GA,"[-83.621989, 31.45595]"
31796,WARWICK,2650,GA,"[-83.920092, 31.734495]"
31797,WHIGHAM,2987,GA,"[-84.315771, 30.90701]"
31798,WRAY,978,GA,"[-83.107484, 31.595229]"
31801,JUNIPER,1407,GA,"[-84.612951, 32.565562]"
31803,TAZEWELL,5590,GA,"[-84.527347, 32.354198]"
31804,CATAULA,1108,GA,"[-84.920691, 32.624246]"
31805,CUSSETA,2290,GA,"[-84.764537, 32.299026]"
31806,ELLAVILLE,3599,GA,"[-84.303868, 32.23901]"
31807,ELLERSLIE,2153,GA,"[-84.877197, 32.661718]"
31808,FORTSON,1780,GA,"[-85.001654, 32.628841]"
31811,HAMILTON,1587,GA,"[-84.884753, 32.741795]"
31812,JUNCTION CITY,472,GA,"[-84.45741, 32.608046]"
31815,LUMPKIN,2144,GA,"[-84.802227, 32.043465]"
31816,MANCHESTER,7721,GA,"[-84.631166, 32.8721]"
31820,MIDLAND,4725,GA,"[-84.855851, 32.561587]"
31821,OMAHA,884,GA,"[-84.900792, 32.165234]"
31822,PINE MOUNTAIN,3548,GA,"[-84.895953, 32.873488]"
31823,PINE MOUNTAIN VA,887,GA,"[-84.823874, 32.791849]"
31824,PRESTON,1690,GA,"[-84.548918, 32.074031]"
31825,RICHLAND,2626,GA,"[-84.666724, 32.084578]"
31826,SHILOH,1478,GA,"[-84.741171, 32.806678]"
31827,TALBOTTON,2324,GA,"[-84.546206, 32.679702]"
31829,UPATOI,725,GA,"[-84.744819, 32.560057]"
31830,WARM SPRINGS,819,GA,"[-84.821728, 32.895558]"
31831,WAVERLY HALL,2323,GA,"[-84.742463, 32.679326]"
31832,WESTON,573,GA,"[-84.575579, 31.963665]"
31833,WEST POINT,8499,GA,"[-85.119714, 32.833683]"
31836,WOODLAND,2377,GA,"[-84.595187, 32.806066]"
31901,COLUMBUS,9694,GA,"[-84.979456, 32.473035]"
31903,COLUMBUS,25362,GA,"[-84.948127, 32.424513]"
31904,COLUMBUS,29254,GA,"[-84.978475, 32.516091]"
31905,CUSTER TERRACE,22869,GA,"[-84.945264, 32.369728]"
31906,COLUMBUS,26061,GA,"[-84.948422, 32.463819]"
31907,COLUMBUS,54915,GA,"[-84.89799, 32.477909]"
31909,COLUMBUS,20880,GA,"[-84.927404, 32.536913]"
32008,BRANFORD,2439,FL,"[-82.899288, 29.939472]"
32009,BRYCEVILLE,1875,FL,"[-81.972397, 30.419274]"
32011,CALLAHAN,9111,FL,"[-81.814465, 30.551958]"
32013,DAY,1567,FL,"[-83.285052, 30.149666]"
32033,ELKTON,1557,FL,"[-81.46199, 29.788243]"
32034,AMELIA ISLAND,19016,FL,"[-81.468829, 30.635388]"
32038,FORT WHITE,3439,FL,"[-82.687938, 29.92073]"
32040,GLEN SAINT MARY,6467,FL,"[-82.204056, 30.286058]"
32043,GREEN COVE SPRIN,16033,FL,"[-81.726182, 30.00425]"
32044,HAMPTON,1274,FL,"[-82.148347, 29.857511]"
32046,HILLIARD,6486,FL,"[-81.93453, 30.688367]"
32052,JASPER,6588,FL,"[-82.932186, 30.502914]"
32053,JENNINGS,2977,FL,"[-83.134971, 30.548243]"
32054,LAKE BUTLER,8658,FL,"[-82.382796, 30.003485]"
32055,LAKE CITY,38018,FL,"[-82.659888, 30.165239]"
32058,LAWTEY,4108,FL,"[-82.105544, 30.047164]"
32059,LEE,1260,FL,"[-83.284392, 30.397863]"
32060,BOYS RANCH,19075,FL,"[-83.024994, 30.286622]"
32061,LULU,295,FL,"[-82.538481, 30.07544]"
32062,MC ALPIN,2062,FL,"[-82.966182, 30.150899]"
32063,MACCLENNY,9749,FL,"[-82.132475, 30.273671]"
32065,ORANGE PARK,19248,FL,"[-81.774199, 30.138233]"
32066,MAYO,3475,FL,"[-83.146208, 30.039979]"
32068,MIDDLEBURG,23245,FL,"[-81.864476, 30.083984]"
32071,O BRIEN,1305,FL,"[-82.93005, 30.038114]"
32073,ORANGE PARK,37281,FL,"[-81.72907, 30.16369]"
32082,PONTE VEDRA BEAC,14727,FL,"[-81.386383, 30.215326]"
32083,RAIFORD,1594,FL,"[-82.20012, 30.070379]"
32084,SAINT AUGUSTINE,24906,FL,"[-81.298367, 29.880457]"
32086,SAINT AUGUSTINE,16939,FL,"[-81.323734, 29.828514]"
32087,SANDERSON,2270,FL,"[-82.337741, 30.302536]"
32091,STARKE,15058,FL,"[-82.118518, 29.958299]"
32092,SAINT AUGUSTINE,4702,FL,"[-81.526379, 29.947511]"
32094,WELLBORN,1621,FL,"[-82.850532, 30.179624]"
32095,SAINT AUGUSTINE,12132,FL,"[-81.347626, 29.905726]"
32096,WHITE SPRINGS,1671,FL,"[-82.776453, 30.338749]"
32097,YULEE,7453,FL,"[-81.590603, 30.622225]"
32102,ASTOR,2092,FL,"[-81.539929, 29.165031]"
32110,BUNNELL,4925,FL,"[-81.324431, 29.45616]"
32112,CRESCENT CITY,7481,FL,"[-81.557909, 29.445438]"
32113,CITRA,3340,FL,"[-82.106222, 29.39182]"
32114,DAYTONA BEACH,34235,FL,"[-81.037071, 29.201168]"
32117,HOLLY HILL,22599,FL,"[-81.054698, 29.236006]"
32118,DAYTONA BEACH,17009,FL,"[-81.009469, 29.221874]"
32119,DUNLAWTON,36500,FL,"[-81.022142, 29.152526]"
32124,PORT ORANGE,7360,FL,"[-81.106746, 29.122456]"
32127,PORT ORANGE,25925,FL,"[-80.988351, 29.1124]"
32130,DE LEON SPRINGS,2267,FL,"[-81.348762, 29.116592]"
32131,EAST PALATKA,5851,FL,"[-81.587879, 29.660861]"
32132,EDGEWATER,6690,FL,"[-80.910344, 28.981801]"
32134,SALT SPRINGS,14324,FL,"[-81.887757, 29.279554]"
32136,FLAGLER BEACH,4608,FL,"[-81.130288, 29.474978]"
32137,PALM COAST,18194,FL,"[-81.21899, 29.556515]"
32139,GEORGETOWN,1839,FL,"[-81.629783, 29.403315]"
32140,FLORAHOME,1475,FL,"[-81.862224, 29.758105]"
32141,EDGEWATER,11379,FL,"[-80.896869, 28.945481]"
32145,HASTINGS,2189,FL,"[-81.490908, 29.705147]"
32148,INTERLACHEN,15416,FL,"[-81.889432, 29.627001]"
32159,LADY LAKE,11493,FL,"[-81.925598, 28.929939]"
32168,NEW SMYRNA BEACH,17624,FL,"[-80.958436, 29.024672]"
32169,NEW SMYRNA BEACH,9169,FL,"[-80.888463, 29.017196]"
32174,ORMOND BEACH,34477,FL,"[-81.088216, 29.283305]"
32176,ORMOND BEACH,15383,FL,"[-81.058432, 29.322192]"
32177,PALATKA,24263,FL,"[-81.659452, 29.657748]"
32179,OCKLAWAHA,4385,FL,"[-81.88569, 29.064308]"
32180,PIERSON,7341,FL,"[-81.43533, 29.222596]"
32181,POMONA PARK,1006,FL,"[-81.630739, 29.502106]"
32187,SAN MATEO,1864,FL,"[-81.5921, 29.588827]"
32189,SATSUMA,3490,FL,"[-81.640596, 29.559354]"
32190,SEVILLE,436,FL,"[-81.527894, 29.320084]"
32195,WEIRSDALE,3034,FL,"[-81.893168, 28.978182]"
32202,JACKSONVILLE,4724,FL,"[-81.651672, 30.329882]"
32204,JACKSONVILLE,8839,FL,"[-81.685445, 30.318899]"
32205,JACKSONVILLE,46463,FL,"[-81.722034, 30.317236]"
32206,JACKSONVILLE,23301,FL,"[-81.648769, 30.351073]"
32207,JACKSONVILLE,35661,FL,"[-81.63205, 30.290766]"
32208,JACKSONVILLE,35615,FL,"[-81.688939, 30.393664]"
32209,JACKSONVILLE,42856,FL,"[-81.691974, 30.35841]"
32210,JACKSONVILLE,54548,FL,"[-81.747312, 30.268743]"
32211,JACKSONVILLE,54199,FL,"[-81.588248, 30.348034]"
32212,JACKSONVILLE N A,2517,FL,"[-81.68848, 30.220905]"
32215,CECIL FIELD NAS,0,FL,"[-81.663142, 30.23295]"
32216,JACKSONVILLE,58867,FL,"[-81.547387, 30.293907]"
32217,JACKSONVILLE,19356,FL,"[-81.616956, 30.240678]"
32218,JACKSONVILLE,30493,FL,"[-81.662631, 30.45067]"
32219,JACKSONVILLE,9570,FL,"[-81.763451, 30.403365]"
32220,JACKSONVILLE,9389,FL,"[-81.817572, 30.329003]"
32221,JACKSONVILLE,18244,FL,"[-81.820231, 30.283707]"
32222,JACKSONVILLE,4093,FL,"[-81.813081, 30.229176]"
32223,JACKSONVILLE,19120,FL,"[-81.629961, 30.154817]"
32224,JACKSONVILLE,2535,FL,"[-81.440427, 30.303076]"
32225,JACKSONVILLE,26551,FL,"[-81.506092, 30.350968]"
32226,JACKSONVILLE,6880,FL,"[-81.544808, 30.473485]"
32227,JACKSONVILLE BEA,9055,FL,"[-81.405424, 30.388275]"
32233,ATLANTIC BEACH,23412,FL,"[-81.415866, 30.348258]"
32234,BALDWIN,5830,FL,"[-81.978345, 30.229562]"
32244,JACKSONVILLE,37603,FL,"[-81.75558, 30.223137]"
32250,JACKSONVILLE BEA,22392,FL,"[-81.406243, 30.28319]"
32256,JACKSONVILLE,17293,FL,"[-81.557139, 30.221356]"
32257,JACKSONVILLE,30022,FL,"[-81.605042, 30.192703]"
32258,JACKSONVILLE,7261,FL,"[-81.573864, 30.145944]"
32259,JACKSONVILLE,6677,FL,"[-81.621701, 30.095578]"
32266,NEPTUNE BEACH,6816,FL,"[-81.405123, 30.31548]"
32301,TALLAHASSEE,21329,FL,"[-84.259337, 30.428563]"
32303,TALLAHASSEE,36053,FL,"[-84.318946, 30.487433]"
32304,TALLAHASSEE,33437,FL,"[-84.321132, 30.447752]"
32306,TALLAHASSEE,1690,FL,"[-84.295594, 30.442152]"
32308,TALLAHASSEE,34857,FL,"[-84.206903, 30.507725]"
32310,TALLAHASSEE,30379,FL,"[-84.3298, 30.399125]"
32311,TALLAHASSEE,17005,FL,"[-84.186995, 30.415625]"
32312,TALLAHASSEE,17743,FL,"[-84.262708, 30.518474]"
32320,APALACHICOLA,3859,FL,"[-85.006264, 29.725465]"
32321,BRISTOL,4078,FL,"[-84.946558, 30.422279]"
32322,CARRABELLE,2138,FL,"[-84.635845, 29.869205]"
32324,CHATTAHOOCHEE,6325,FL,"[-84.828044, 30.683394]"
32327,CRAWFORDVILLE,10004,FL,"[-84.320479, 30.210831]"
32328,SAINT GEORGE ISL,2541,FL,"[-84.8701, 29.733906]"
32331,GREENVILLE,4107,FL,"[-83.647397, 30.451199]"
32333,HAVANA,9767,FL,"[-84.41434, 30.609242]"
32334,HOSFORD,1491,FL,"[-84.805433, 30.363875]"
32336,LAMONT,1409,FL,"[-83.900266, 30.365341]"
32340,MADISON,11339,FL,"[-83.406678, 30.480209]"
32344,MONTICELLO,9578,FL,"[-83.892454, 30.519681]"
32346,PANACEA,1292,FL,"[-84.391212, 30.015322]"
32347,PERRY,15401,FL,"[-83.585021, 30.097489]"
32350,PINETTA,642,FL,"[-83.340463, 30.599703]"
32351,QUINCY,25013,FL,"[-84.60945, 30.586675]"
32356,SALEM,264,FL,"[-83.385828, 29.823815]"
32358,SOPCHOPPY,3335,FL,"[-84.454877, 30.071353]"
32359,STEINHATCHEE,1415,FL,"[-83.372332, 29.673871]"
32401,PANAMA CITY,24968,FL,"[-85.649403, 30.160624]"
32403,PANAMA CITY,5333,FL,"[-85.576225, 30.058252]"
32404,PANAMA CITY,30101,FL,"[-85.576264, 30.165291]"
32405,PANAMA CITY,25701,FL,"[-85.672686, 30.194949]"
32407,PANAMA CITY BEAC,3115,FL,"[-85.791984, 30.194623]"
32408,PANAMA CITY BEAC,9702,FL,"[-85.763628, 30.160859]"
32409,SOUTHPORT,5001,FL,"[-85.644536, 30.310679]"
32413,PANAMA CITY BEAC,5646,FL,"[-85.904946, 30.245835]"
32420,ALFORD,576,FL,"[-85.34838, 30.714106]"
32421,ALTHA,3280,FL,"[-85.17043, 30.531882]"
32423,BASCOM,1011,FL,"[-85.09722, 30.951365]"
32424,BLOUNTSTOWN,6984,FL,"[-85.062022, 30.4394]"
32425,BONIFAY,9342,FL,"[-85.689962, 30.846369]"
32426,CAMPBELLTON,741,FL,"[-85.376596, 30.95629]"
32427,CARYVILLE,2517,FL,"[-85.799787, 30.796878]"
32428,CHIPLEY,11248,FL,"[-85.548646, 30.710658]"
32430,CLARKSVILLE,129,FL,"[-85.189806, 30.356834]"
32431,COTTONDALE,3333,FL,"[-85.384672, 30.800359]"
32433,DE FUNIAK SPRING,15496,FL,"[-86.138006, 30.751783]"
32437,EBRO,361,FL,"[-85.888066, 30.435181]"
32438,FOUNTAIN,1869,FL,"[-85.429272, 30.475327]"
32439,FREEPORT,744,FL,"[-86.168441, 30.489596]"
32440,GRACEVILLE,5353,FL,"[-85.513622, 30.942601]"
32442,GRAND RIDGE,1708,FL,"[-85.020954, 30.714831]"
32443,GREENWOOD,4058,FL,"[-85.15549, 30.852506]"
32444,LYNN HAVEN,12205,FL,"[-85.646658, 30.236165]"
32445,MALONE,1046,FL,"[-85.163874, 30.960245]"
32446,MARIANNA,17908,FL,"[-85.229367, 30.758587]"
32449,KINARD,297,FL,"[-85.206467, 30.263241]"
32455,PONCE DE LEON,2200,FL,"[-85.954633, 30.704146]"
32456,PORT SAINT JOE,7490,FL,"[-85.298787, 29.83539]"
32459,SANTA ROSA BEACH,5039,FL,"[-86.245809, 30.365883]"
32460,SNEADS,6334,FL,"[-84.933655, 30.727619]"
32462,VERNON,4111,FL,"[-85.755286, 30.62668]"
32464,WESTVILLE,3081,FL,"[-85.912973, 30.874689]"
32465,WEWAHITCHKA,4014,FL,"[-85.20483, 30.093255]"
32466,YOUNGSTOWN,3634,FL,"[-85.516881, 30.326913]"
32501,PENSACOLA,16485,FL,"[-87.224763, 30.422282]"
32503,PENSACOLA,34491,FL,"[-87.210432, 30.456406]"
32504,PENSACOLA,23077,FL,"[-87.187242, 30.487299]"
32505,PENSACOLA,29026,FL,"[-87.258937, 30.448069]"
32506,PENSACOLA,29834,FL,"[-87.309185, 30.412912]"
32507,PENSACOLA,23525,FL,"[-87.312558, 30.373707]"
32508,PENSACOLA,3688,FL,"[-87.274945, 30.351063]"
32514,PENSACOLA,30185,FL,"[-87.216723, 30.524148]"
32526,PENSACOLA,28674,FL,"[-87.317925, 30.475593]"
32531,BAKER,3389,FL,"[-86.677015, 30.831569]"
32533,CANTONMENT,19829,FL,"[-87.325052, 30.614253]"
32534,PENSACOLA,12046,FL,"[-87.279324, 30.530065]"
32535,CENTURY,5422,FL,"[-87.321582, 30.968742]"
32536,CRESTVIEW,21799,FL,"[-86.553678, 30.77061]"
32541,SANDESTIN,8080,FL,"[-86.484903, 30.397198]"
32542,EGLIN A F B,13431,FL,"[-86.615958, 30.479409]"
32547,FORT WALTON BEAC,27344,FL,"[-86.627487, 30.447297]"
32548,FORT WALTON BEAC,21791,FL,"[-86.621479, 30.415262]"
32561,GULF BREEZE,27875,FL,"[-87.043875, 30.3847]"
32564,HOLT,1821,FL,"[-86.704638, 30.72522]"
32565,JAY,5952,FL,"[-87.133237, 30.898488]"
32566,NAVARRE,5537,FL,"[-86.937102, 30.590261]"
32567,LAUREL HILL,2967,FL,"[-86.400323, 30.95236]"
32568,WALNUT HILL,3604,FL,"[-87.449628, 30.870043]"
32569,MARY ESTHER,9382,FL,"[-86.712719, 30.412186]"
32570,MILTON,20038,FL,"[-87.047278, 30.660413]"
32571,PACE,15661,FL,"[-87.15033, 30.616173]"
32578,NICEVILLE,25146,FL,"[-86.41446, 30.495771]"
32579,SHALIMAR,9327,FL,"[-86.571724, 30.445565]"
32580,VALPARAISO,4964,FL,"[-86.500914, 30.509197]"
32583,MILTON,9457,FL,"[-87.066273, 30.576058]"
32601,GAINESVILLE,31328,FL,"[-82.310046, 29.645029]"
32603,GAINESVILLE,5271,FL,"[-82.349286, 29.651484]"
32605,GAINESVILLE,21349,FL,"[-82.36794, 29.678458]"
32606,GAINESVILLE,18408,FL,"[-82.402324, 29.695393]"
32607,GAINESVILLE,21103,FL,"[-82.403252, 29.645618]"
32608,GAINESVILLE,22945,FL,"[-82.387282, 29.613204]"
32609,GAINESVILLE,17668,FL,"[-82.308032, 29.70053]"
32611,GAINESVILLE,8023,FL,"[-82.35092, 29.644148]"
32615,SANTA FE,9414,FL,"[-82.480531, 29.796996]"
32617,ANTHONY,6296,FL,"[-82.126157, 29.304785]"
32618,ARCHER,6188,FL,"[-82.51084, 29.559738]"
32619,BELL,2446,FL,"[-82.871106, 29.78373]"
32621,BRONSON,2111,FL,"[-82.635644, 29.460952]"
32622,BROOKER,1194,FL,"[-82.295634, 29.919028]"
32625,CEDAR KEY,1173,FL,"[-83.016793, 29.171006]"
32626,CHIEFLAND,7498,FL,"[-82.880896, 29.483243]"
32631,EARLETON,1014,FL,"[-82.113762, 29.722159]"
32640,HAWTHORNE,4151,FL,"[-82.105625, 29.573998]"
32643,HIGH SPRINGS,7557,FL,"[-82.615628, 29.841022]"
32648,HORSESHOE BEACH,652,FL,"[-83.261587, 29.48689]"
32656,KEYSTONE HEIGHTS,8011,FL,"[-81.989885, 29.797579]"
32666,MELROSE,5507,FL,"[-82.027863, 29.732456]"
32667,MICANOPY,2409,FL,"[-82.279698, 29.526029]"
